Name,gas,0,15,30,45
14097_lake_124,N2O,0.310072835,0.810072835,1.310072835,1.810072835
14097_lake_124,CO2,0.557976944,1.057976944,1.557976944,2.057976944
14097_lake_124,CH4,0.314646201,0.814646201,1.314646201,1.814646201
14097_lake_127,N2O,0.575809926,1.075809926,1.575809926,2.075809926
14097_lake_127,CO2,0.805098382,1.305098382,1.805098382,2.305098382
14097_lake_127,CH4,0.736251913,1.236251913,1.736251913,2.236251913
14097_lake_134,N2O,0.542326509,1.042326509,1.542326509,2.042326509
14097_lake_134,CO2,0.375890182,0.875890182,1.375890182,1.875890182
14097_lake_134,CH4,0.733452548,1.233452548,1.733452548,2.233452548
14097_lake_144,N2O,0.839519284,1.339519284,1.839519284,2.339519284
14097_lake_144,CO2,0.075919726,0.575919726,1.075919726,1.575919726
14097_lake_144,CH4,0.914845533,1.414845533,1.914845533,2.414845533
14097_lake_147,N2O,0.182509692,0.682509692,1.182509692,1.682509692
14097_lake_147,CO2,0.79598261,1.29598261,1.79598261,2.29598261
14097_lake_147,CH4,0.345827481,0.845827481,1.345827481,1.845827481
14097_lake_156,N2O,0.683868894,1.183868894,1.683868894,2.183868894
14097_lake_156,CO2,0.526865126,1.026865126,1.526865126,2.026865126
14097_lake_156,CH4,0.010993655,0.510993655,1.010993655,1.510993655
14097_lake_162,N2O,0.69192136,1.19192136,1.69192136,2.19192136
14097_lake_162,CO2,0.609353343,1.109353343,1.609353343,2.109353343
14097_lake_162,CH4,0.846583821,1.346583821,1.846583821,2.346583821
14097_lake_164,N2O,0.296904878,0.796904878,1.296904878,1.796904878
14097_lake_164,CO2,0.706094515,1.206094515,1.706094515,2.206094515
14097_lake_164,CH4,0.497259309,0.997259309,1.497259309,1.997259309
14098_lake_001,N2O,0.357907502,0.857907502,1.357907502,1.857907502
14098_lake_001,CO2,0.85525503,1.35525503,1.85525503,2.35525503
14098_lake_001,CH4,0.165909819,0.665909819,1.165909819,1.665909819
14098_lake_003,N2O,0.37827475,0.87827475,1.37827475,1.87827475
14098_lake_003,CO2,0.235223163,0.735223163,1.235223163,1.735223163
14098_lake_003,CH4,0.8520394,1.3520394,1.8520394,2.3520394
14098_lake_004,N2O,0.2926934,0.7926934,1.2926934,1.7926934
14098_lake_004,CO2,0.716636888,1.216636888,1.716636888,2.216636888
14098_lake_004,CH4,0.236675039,0.736675039,1.236675039,1.736675039
14098_lake_005,N2O,0.570095225,1.070095225,1.570095225,2.070095225
14098_lake_005,CO2,0.451164332,0.951164332,1.451164332,1.951164332
14098_lake_005,CH4,0.16759439,0.66759439,1.16759439,1.66759439
14098_lake_007,N2O,0.551031207,1.051031207,1.551031207,2.051031207
14098_lake_007,CO2,0.010403919,0.510403919,1.010403919,1.510403919
14098_lake_007,CH4,0.282703556,0.782703556,1.282703556,1.782703556
14098_lake_008,N2O,0.552797869,1.052797869,1.552797869,2.052797869
14098_lake_008,CO2,0.597722004,1.097722004,1.597722004,2.097722004
14098_lake_008,CH4,0.416465572,0.916465572,1.416465572,1.916465572
14098_lake_014,N2O,0.116241302,0.616241302,1.116241302,1.616241302
14098_lake_014,CO2,0.475339214,0.975339214,1.475339214,1.975339214
14098_lake_014,CH4,0.939962067,1.439962067,1.939962067,2.439962067
14098_lake_015,N2O,0.149687921,0.649687921,1.149687921,1.649687921
14098_lake_015,CO2,0.975210933,1.475210933,1.975210933,2.475210933
14098_lake_015,CH4,0.055933005,0.555933005,1.055933005,1.555933005
14098_lake_018,N2O,0.547700497,1.047700497,1.547700497,2.047700497
14098_lake_018,CO2,0.362218609,0.862218609,1.362218609,1.862218609
14098_lake_018,CH4,0.298825654,0.798825654,1.298825654,1.798825654
14098_lake_020,N2O,0.943687711,1.443687711,1.943687711,2.443687711
14098_lake_020,CO2,0.185101063,0.685101063,1.185101063,1.685101063
14098_lake_020,CH4,0.637958222,1.137958222,1.637958222,2.137958222
14098_lake_021,N2O,0.06389864,0.56389864,1.06389864,1.56389864
14098_lake_021,CO2,0.773205926,1.273205926,1.773205926,2.273205926
14098_lake_021,CH4,0.948526135,1.448526135,1.948526135,2.448526135
14098_lake_026,N2O,0.372081527,0.872081527,1.372081527,1.872081527
14098_lake_026,CO2,0.748585666,1.248585666,1.748585666,2.248585666
14098_lake_026,CH4,0.661511197,1.161511197,1.661511197,2.161511197
14098_lake_027,N2O,0.904680875,1.404680875,1.904680875,2.404680875
14098_lake_027,CO2,0.087274431,0.587274431,1.087274431,1.587274431
14098_lake_027,CH4,0.984169995,1.484169995,1.984169995,2.484169995
14098_lake_028,N2O,0.701592145,1.201592145,1.701592145,2.201592145
14098_lake_028,CO2,0.230302411,0.730302411,1.230302411,1.730302411
14098_lake_028,CH4,0.353953325,0.853953325,1.353953325,1.853953325
14098_lake_030,N2O,0.244525912,0.744525912,1.244525912,1.744525912
14098_lake_030,CO2,0.766031557,1.266031557,1.766031557,2.266031557
14098_lake_030,CH4,0.034845006,0.534845006,1.034845006,1.534845006
14098_lake_031,N2O,0.428485096,0.928485096,1.428485096,1.928485096
14098_lake_031,CO2,0.052461012,0.552461012,1.052461012,1.552461012
14098_lake_031,CH4,0.244124119,0.744124119,1.244124119,1.744124119
14098_lake_032,N2O,0.469417288,0.969417288,1.469417288,1.969417288
14098_lake_032,CO2,0.680138096,1.180138096,1.680138096,2.180138096
14098_lake_032,CH4,0.427388937,0.927388937,1.427388937,1.927388937
14098_lake_033,N2O,0.207335829,0.707335829,1.207335829,1.707335829
14098_lake_033,CO2,0.289922684,0.789922684,1.289922684,1.789922684
14098_lake_033,CH4,0.399675162,0.899675162,1.399675162,1.899675162
14098_lake_035,N2O,0.926516639,1.426516639,1.926516639,2.426516639
14098_lake_035,CO2,0.198360746,0.698360746,1.198360746,1.698360746
14098_lake_035,CH4,0.544961292,1.044961292,1.544961292,2.044961292
14098_lake_036,N2O,0.557040062,1.057040062,1.557040062,2.057040062
14098_lake_036,CO2,0.47005963,0.97005963,1.47005963,1.97005963
14098_lake_036,CH4,0.860792128,1.360792128,1.860792128,2.360792128
14098_lake_039,N2O,0.322127552,0.822127552,1.322127552,1.822127552
14098_lake_039,CO2,0.265103382,0.765103382,1.265103382,1.765103382
14098_lake_039,CH4,0.553793083,1.053793083,1.553793083,2.053793083
14098_lake_040,N2O,0.967319667,1.467319667,1.967319667,2.467319667
14098_lake_040,CO2,0.842312657,1.342312657,1.842312657,2.342312657
14098_lake_040,CH4,0.926885526,1.426885526,1.926885526,2.426885526
14098_lake_041,N2O,0.427922014,0.927922014,1.427922014,1.927922014
14098_lake_041,CO2,0.67486564,1.17486564,1.67486564,2.17486564
14098_lake_041,CH4,0.437728732,0.937728732,1.437728732,1.937728732
14098_lake_042,N2O,0.499543045,0.999543045,1.499543045,1.999543045
14098_lake_042,CO2,0.815612648,1.315612648,1.815612648,2.315612648
14098_lake_042,CH4,0.357500833,0.857500833,1.357500833,1.857500833
14098_lake_044,N2O,0.870620746,1.370620746,1.870620746,2.370620746
14098_lake_044,CO2,0.193871961,0.693871961,1.193871961,1.693871961
14098_lake_044,CH4,0.239872012,0.739872012,1.239872012,1.739872012
14098_lake_046,N2O,0.687862667,1.187862667,1.687862667,2.187862667
14098_lake_046,CO2,0.777083011,1.277083011,1.777083011,2.277083011
14098_lake_046,CH4,0.07237144,0.57237144,1.07237144,1.57237144
14098_lake_047,N2O,0.340514793,0.840514793,1.340514793,1.840514793
14098_lake_047,CO2,0.473890762,0.973890762,1.473890762,1.973890762
14098_lake_047,CH4,0.162854027,0.662854027,1.162854027,1.662854027
14098_lake_050,N2O,0.343376528,0.843376528,1.343376528,1.843376528
14098_lake_050,CO2,0.108720901,0.608720901,1.108720901,1.608720901
14098_lake_050,CH4,0.754441845,1.254441845,1.754441845,2.254441845
14098_lake_051,N2O,0.603904982,1.103904982,1.603904982,2.103904982
14098_lake_051,CO2,0.036702701,0.536702701,1.036702701,1.536702701
14098_lake_051,CH4,0.278024704,0.778024704,1.278024704,1.778024704
14098_lake_052,N2O,0.898102997,1.398102997,1.898102997,2.398102997
14098_lake_052,CO2,0.246119111,0.746119111,1.246119111,1.746119111
14098_lake_052,CH4,0.391119571,0.891119571,1.391119571,1.891119571
14098_lake_053,N2O,0.545255813,1.045255813,1.545255813,2.045255813
14098_lake_053,CO2,0.959930912,1.459930912,1.959930912,2.459930912
14098_lake_053,CH4,0.088212708,0.588212708,1.088212708,1.588212708
14098_lake_054,N2O,0.217015893,0.717015893,1.217015893,1.717015893
14098_lake_054,CO2,0.429607359,0.929607359,1.429607359,1.929607359
14098_lake_054,CH4,0.659178151,1.159178151,1.659178151,2.159178151
14098_lake_055,N2O,0.458283975,0.958283975,1.458283975,1.958283975
14098_lake_055,CO2,0.871131304,1.371131304,1.871131304,2.371131304
14098_lake_055,CH4,0.828943713,1.328943713,1.828943713,2.328943713
14098_lake_056,N2O,0.49812415,0.99812415,1.49812415,1.99812415
14098_lake_056,CO2,0.768324456,1.268324456,1.768324456,2.268324456
14098_lake_056,CH4,0.158027096,0.658027096,1.158027096,1.658027096
14098_lake_057,N2O,0.32787426,0.82787426,1.32787426,1.82787426
14098_lake_057,CO2,0.491996817,0.991996817,1.491996817,1.991996817
14098_lake_057,CH4,0.840381478,1.340381478,1.840381478,2.340381478
14098_lake_058,N2O,0.273632611,0.773632611,1.273632611,1.773632611
14098_lake_058,CO2,0.846116349,1.346116349,1.846116349,2.346116349
14098_lake_058,CH4,0.436997228,0.936997228,1.436997228,1.936997228
14098_lake_124,N2O,0.599478947,1.099478947,1.599478947,2.099478947
14098_lake_124,CO2,0.636129888,1.136129888,1.636129888,2.136129888
14098_lake_124,CH4,0.174240025,0.674240025,1.174240025,1.674240025
14098_lake_127,N2O,0.987732655,1.487732655,1.987732655,2.487732655
14098_lake_127,CO2,0.291974475,0.791974475,1.291974475,1.791974475
14098_lake_127,CH4,0.136472531,0.636472531,1.136472531,1.636472531
14098_lake_128,N2O,0.557343133,1.057343133,1.557343133,2.057343133
14098_lake_128,CO2,0.013553566,0.513553566,1.013553566,1.513553566
14098_lake_128,CH4,0.947480537,1.447480537,1.947480537,2.447480537
14098_lake_134,N2O,0.621454904,1.121454904,1.621454904,2.121454904
14098_lake_134,CO2,0.137742111,0.637742111,1.137742111,1.637742111
14098_lake_134,CH4,0.052873073,0.552873073,1.052873073,1.552873073
14098_lake_141,N2O,0.659895734,1.159895734,1.659895734,2.159895734
14098_lake_141,CO2,0.509064842,1.009064842,1.509064842,2.009064842
14098_lake_141,CH4,0.829170702,1.329170702,1.829170702,2.329170702
14098_lake_142,N2O,0.790510239,1.290510239,1.790510239,2.290510239
14098_lake_142,CO2,0.056984154,0.556984154,1.056984154,1.556984154
14098_lake_142,CH4,0.753290389,1.253290389,1.753290389,2.253290389
14098_lake_144,N2O,0.309449642,0.809449642,1.309449642,1.809449642
14098_lake_144,CO2,0.506196755,1.006196755,1.506196755,2.006196755
14098_lake_144,CH4,0.381266676,0.881266676,1.381266676,1.881266676
14098_lake_147,N2O,0.969887982,1.469887982,1.969887982,2.469887982
14098_lake_147,CO2,0.561888717,1.061888717,1.561888717,2.061888717
14098_lake_147,CH4,0.527087768,1.027087768,1.527087768,2.027087768
14098_lake_148,N2O,0.048393946,0.548393946,1.048393946,1.548393946
14098_lake_148,CO2,0.958659875,1.458659875,1.958659875,2.458659875
14098_lake_148,CH4,0.287285516,0.787285516,1.287285516,1.787285516
14098_lake_157,N2O,0.577901128,1.077901128,1.577901128,2.077901128
14098_lake_157,CO2,0.040827729,0.540827729,1.040827729,1.540827729
14098_lake_157,CH4,0.647415938,1.147415938,1.647415938,2.147415938
14098_lake_162,N2O,0.613343569,1.113343569,1.613343569,2.113343569
14098_lake_162,CO2,0.010287214,0.510287214,1.010287214,1.510287214
14098_lake_162,CH4,0.093637604,0.593637604,1.093637604,1.593637604
14098_lake_164,N2O,0.206137624,0.706137624,1.206137624,1.706137624
14098_lake_164,CO2,0.233796907,0.733796907,1.233796907,1.733796907
14098_lake_164,CH4,0.459901584,0.959901584,1.459901584,1.959901584
14098_lake_167,N2O,0.685443183,1.185443183,1.685443183,2.185443183
14098_lake_167,CO2,0.333891197,0.833891197,1.333891197,1.833891197
14098_lake_167,CH4,0.599390616,1.099390616,1.599390616,2.099390616
14099_lake_001,N2O,0.295785839,0.795785839,1.295785839,1.795785839
14099_lake_001,CO2,0.456921502,0.956921502,1.456921502,1.956921502
14099_lake_001,CH4,0.74630361,1.24630361,1.74630361,2.24630361
14099_lake_003,N2O,0.511108816,1.011108816,1.511108816,2.011108816
14099_lake_003,CO2,0.019020878,0.519020878,1.019020878,1.519020878
14099_lake_003,CH4,0.186228096,0.686228096,1.186228096,1.686228096
14099_lake_004,N2O,0.876928406,1.376928406,1.876928406,2.376928406
14099_lake_004,CO2,0.805662175,1.305662175,1.805662175,2.305662175
14099_lake_004,CH4,0.440719944,0.940719944,1.440719944,1.940719944
14099_lake_005,N2O,0.821392824,1.321392824,1.821392824,2.321392824
14099_lake_005,CO2,0.652231532,1.152231532,1.652231532,2.152231532
14099_lake_005,CH4,0.838622299,1.338622299,1.838622299,2.338622299
14099_lake_007,N2O,0.378667841,0.878667841,1.378667841,1.878667841
14099_lake_007,CO2,0.445097764,0.945097764,1.445097764,1.945097764
14099_lake_007,CH4,0.888908672,1.388908672,1.888908672,2.388908672
14099_lake_008,N2O,0.792892787,1.292892787,1.792892787,2.292892787
14099_lake_008,CO2,0.387292418,0.887292418,1.387292418,1.887292418
14099_lake_008,CH4,0.651833464,1.151833464,1.651833464,2.151833464
14099_lake_009,N2O,0.244679999,0.744679999,1.244679999,1.744679999
14099_lake_009,CO2,0.257961112,0.757961112,1.257961112,1.757961112
14099_lake_009,CH4,0.660255962,1.160255962,1.660255962,2.160255962
14099_lake_012,N2O,0.849600487,1.349600487,1.849600487,2.349600487
14099_lake_012,CO2,0.82365673,1.32365673,1.82365673,2.32365673
14099_lake_012,CH4,0.903303096,1.403303096,1.903303096,2.403303096
14099_lake_013,N2O,0.04190938,0.54190938,1.04190938,1.54190938
14099_lake_013,CO2,0.160843133,0.660843133,1.160843133,1.660843133
14099_lake_013,CH4,0.645694262,1.145694262,1.645694262,2.145694262
14099_lake_014,N2O,0.398999732,0.898999732,1.398999732,1.898999732
14099_lake_014,CO2,0.4638508,0.9638508,1.4638508,1.9638508
14099_lake_014,CH4,0.282293405,0.782293405,1.282293405,1.782293405
14099_lake_015,N2O,0.904816705,1.404816705,1.904816705,2.404816705
14099_lake_015,CO2,0.334368303,0.834368303,1.334368303,1.834368303
14099_lake_015,CH4,0.762330947,1.262330947,1.762330947,2.262330947
14099_lake_018,N2O,0.962681823,1.462681823,1.962681823,2.462681823
14099_lake_018,CO2,0.083121908,0.583121908,1.083121908,1.583121908
14099_lake_018,CH4,0.975227532,1.475227532,1.975227532,2.475227532
14099_lake_020,N2O,0.987552366,1.487552366,1.987552366,2.487552366
14099_lake_020,CO2,0.812236209,1.312236209,1.812236209,2.312236209
14099_lake_020,CH4,0.950627499,1.450627499,1.950627499,2.450627499
14099_lake_021,N2O,0.640166039,1.140166039,1.640166039,2.140166039
14099_lake_021,CO2,0.656523852,1.156523852,1.656523852,2.156523852
14099_lake_021,CH4,0.446072608,0.946072608,1.446072608,1.946072608
14099_lake_023,N2O,0.310691302,0.810691302,1.310691302,1.810691302
14099_lake_023,CO2,0.713891813,1.213891813,1.713891813,2.213891813
14099_lake_023,CH4,0.470037452,0.970037452,1.470037452,1.970037452
14099_lake_024,N2O,0.764681202,1.264681202,1.764681202,2.264681202
14099_lake_024,CO2,0.995122314,1.495122314,1.995122314,2.495122314
14099_lake_024,CH4,0.809527067,1.309527067,1.809527067,2.309527067
14099_lake_026,N2O,0.32583628,0.82583628,1.32583628,1.82583628
14099_lake_026,CO2,0.211438394,0.711438394,1.211438394,1.711438394
14099_lake_026,CH4,0.10841579,0.60841579,1.10841579,1.60841579
14099_lake_027,N2O,0.516553583,1.016553583,1.516553583,2.016553583
14099_lake_027,CO2,0.647808935,1.147808935,1.647808935,2.147808935
14099_lake_027,CH4,0.320685128,0.820685128,1.320685128,1.820685128
14099_lake_028,N2O,0.243608214,0.743608214,1.243608214,1.743608214
14099_lake_028,CO2,0.122711308,0.622711308,1.122711308,1.622711308
14099_lake_028,CH4,0.37235347,0.87235347,1.37235347,1.87235347
14099_lake_029,N2O,0.880035997,1.380035997,1.880035997,2.380035997
14099_lake_029,CO2,0.648523035,1.148523035,1.648523035,2.148523035
14099_lake_029,CH4,0.353284081,0.853284081,1.353284081,1.853284081
14099_lake_030,N2O,0.742689712,1.242689712,1.742689712,2.242689712
14099_lake_030,CO2,0.716937769,1.216937769,1.716937769,2.216937769
14099_lake_030,CH4,0.703612929,1.203612929,1.703612929,2.203612929
14099_lake_031,N2O,0.776839055,1.276839055,1.776839055,2.276839055
14099_lake_031,CO2,0.712954091,1.212954091,1.712954091,2.212954091
14099_lake_031,CH4,0.085575715,0.585575715,1.085575715,1.585575715
14099_lake_032,N2O,0.682881222,1.182881222,1.682881222,2.182881222
14099_lake_032,CO2,0.444856094,0.944856094,1.444856094,1.944856094
14099_lake_032,CH4,0.960091034,1.460091034,1.960091034,2.460091034
14099_lake_033,N2O,0.320014397,0.820014397,1.320014397,1.820014397
14099_lake_033,CO2,0.953624642,1.453624642,1.953624642,2.453624642
14099_lake_033,CH4,0.354665186,0.854665186,1.354665186,1.854665186
14099_lake_035,N2O,0.980911317,1.480911317,1.980911317,2.480911317
14099_lake_035,CO2,0.405386932,0.905386932,1.405386932,1.905386932
14099_lake_035,CH4,0.863525745,1.363525745,1.863525745,2.363525745
14099_lake_036,N2O,0.596603724,1.096603724,1.596603724,2.096603724
14099_lake_036,CO2,0.853651371,1.353651371,1.853651371,2.353651371
14099_lake_036,CH4,0.248044938,0.748044938,1.248044938,1.748044938
14099_lake_039,N2O,0.363135289,0.863135289,1.363135289,1.863135289
14099_lake_039,CO2,0.385275208,0.885275208,1.385275208,1.885275208
14099_lake_039,CH4,0.550619275,1.050619275,1.550619275,2.050619275
14099_lake_040,N2O,0.090401649,0.590401649,1.090401649,1.590401649
14099_lake_040,CO2,0.290334902,0.790334902,1.290334902,1.790334902
14099_lake_040,CH4,0.001373042,0.501373042,1.001373042,1.501373042
14099_lake_041,N2O,0.653859666,1.153859666,1.653859666,2.153859666
14099_lake_041,CO2,0.285995763,0.785995763,1.285995763,1.785995763
14099_lake_041,CH4,0.44029394,0.94029394,1.44029394,1.94029394
14099_lake_042,N2O,0.490792391,0.990792391,1.490792391,1.990792391
14099_lake_042,CO2,0.363803645,0.863803645,1.363803645,1.863803645
14099_lake_042,CH4,0.749151921,1.249151921,1.749151921,2.249151921
14099_lake_044,N2O,0.139152344,0.639152344,1.139152344,1.639152344
14099_lake_044,CO2,0.900683576,1.400683576,1.900683576,2.400683576
14099_lake_044,CH4,0.684929676,1.184929676,1.684929676,2.184929676
14099_lake_046,N2O,0.576492295,1.076492295,1.576492295,2.076492295
14099_lake_046,CO2,0.169852907,0.669852907,1.169852907,1.669852907
14099_lake_046,CH4,0.221118558,0.721118558,1.221118558,1.721118558
14099_lake_047,N2O,0.947819737,1.447819737,1.947819737,2.447819737
14099_lake_047,CO2,0.965229805,1.465229805,1.965229805,2.465229805
14099_lake_047,CH4,0.405223428,0.905223428,1.405223428,1.905223428
14099_lake_050,N2O,0.003490519,0.503490519,1.003490519,1.503490519
14099_lake_050,CO2,0.238156147,0.738156147,1.238156147,1.738156147
14099_lake_050,CH4,0.766974945,1.266974945,1.766974945,2.266974945
14099_lake_051,N2O,0.837137659,1.337137659,1.837137659,2.337137659
14099_lake_051,CO2,0.18113835,0.68113835,1.18113835,1.68113835
14099_lake_051,CH4,0.588521305,1.088521305,1.588521305,2.088521305
14099_lake_052,N2O,0.107078079,0.607078079,1.107078079,1.607078079
14099_lake_052,CO2,0.624286689,1.124286689,1.624286689,2.124286689
14099_lake_052,CH4,0.940358371,1.440358371,1.940358371,2.440358371
14099_lake_053,N2O,0.645985131,1.145985131,1.645985131,2.145985131
14099_lake_053,CO2,0.847570617,1.347570617,1.847570617,2.347570617
14099_lake_053,CH4,0.125590936,0.625590936,1.125590936,1.625590936
14099_lake_054,N2O,0.396426296,0.896426296,1.396426296,1.896426296
14099_lake_054,CO2,0.986413564,1.486413564,1.986413564,2.486413564
14099_lake_054,CH4,0.383508089,0.883508089,1.383508089,1.883508089
14099_lake_055,N2O,0.938216429,1.438216429,1.938216429,2.438216429
14099_lake_055,CO2,0.085065132,0.585065132,1.085065132,1.585065132
14099_lake_055,CH4,0.168584762,0.668584762,1.168584762,1.668584762
14099_lake_056,N2O,0.524343821,1.024343821,1.524343821,2.024343821
14099_lake_056,CO2,0.151790993,0.651790993,1.151790993,1.651790993
14099_lake_056,CH4,0.780374257,1.280374257,1.780374257,2.280374257
14099_lake_057,N2O,0.915320547,1.415320547,1.915320547,2.415320547
14099_lake_057,CO2,0.459682307,0.959682307,1.459682307,1.959682307
14099_lake_057,CH4,0.741110644,1.241110644,1.741110644,2.241110644
14099_lake_058,N2O,0.915355968,1.415355968,1.915355968,2.415355968
14099_lake_058,CO2,0.735919216,1.235919216,1.735919216,2.235919216
14099_lake_058,CH4,0.431388724,0.931388724,1.431388724,1.931388724
14099_lake_122,N2O,0.679327535,1.179327535,1.679327535,2.179327535
14099_lake_122,CO2,0.791986052,1.291986052,1.791986052,2.291986052
14099_lake_122,CH4,0.487766843,0.987766843,1.487766843,1.987766843
14099_lake_123,N2O,0.715943466,1.215943466,1.715943466,2.215943466
14099_lake_123,CO2,0.290013557,0.790013557,1.290013557,1.790013557
14099_lake_123,CH4,0.012368121,0.512368121,1.012368121,1.512368121
14099_lake_124,N2O,0.619102636,1.119102636,1.619102636,2.119102636
14099_lake_124,CO2,0.455367474,0.955367474,1.455367474,1.955367474
14099_lake_124,CH4,0.404116697,0.904116697,1.404116697,1.904116697
14099_lake_126,N2O,0.433105237,0.933105237,1.433105237,1.933105237
14099_lake_126,CO2,0.731811474,1.231811474,1.731811474,2.231811474
14099_lake_126,CH4,0.620231773,1.120231773,1.620231773,2.120231773
14099_lake_127,N2O,0.849019667,1.349019667,1.849019667,2.349019667
14099_lake_127,CO2,0.339498589,0.839498589,1.339498589,1.839498589
14099_lake_127,CH4,0.345347587,0.845347587,1.345347587,1.845347587
14099_lake_128,N2O,0.92954929,1.42954929,1.92954929,2.42954929
14099_lake_128,CO2,0.895719459,1.395719459,1.895719459,2.395719459
14099_lake_128,CH4,0.12060193,0.62060193,1.12060193,1.62060193
14099_lake_134,N2O,0.778529624,1.278529624,1.778529624,2.278529624
14099_lake_134,CO2,0.871066105,1.371066105,1.871066105,2.371066105
14099_lake_134,CH4,0.0784423,0.5784423,1.0784423,1.5784423
14099_lake_140,N2O,0.341158703,0.841158703,1.341158703,1.841158703
14099_lake_140,CO2,0.313192982,0.813192982,1.313192982,1.813192982
14099_lake_140,CH4,0.470140106,0.970140106,1.470140106,1.970140106
14099_lake_141,N2O,0.515272218,1.015272218,1.515272218,2.015272218
14099_lake_141,CO2,0.79489307,1.29489307,1.79489307,2.29489307
14099_lake_141,CH4,0.370289473,0.870289473,1.370289473,1.870289473
14099_lake_142,N2O,0.085087864,0.585087864,1.085087864,1.585087864
